time,Аларский,Балаганский,Баяндаевский,Бодайбинский,Боханский,Братск,Братский,Жигаловский,Заларинский,Зиминский,Иркутск,Иркутский,Казачинско-Ленский,Катангский,Качугский,Киренский,Куйтунский,Мамско-Чуйский,Нижнеилимский,Нижнеудинский,Нукутский,Ольхонский,Осинский,Слюдянский,Тайшетский,Тулунский,Усольский,Усть-Илимск,Усть-Илимский,Усть-Кутский,Усть-Удинский,Черемховский,Чунский,Шелеховский,Эхирит-Булагатский
2019-09,6.4276137,0.15519604,2.1943316,-8.331937,6.3560495,-3.6490924,-2.4505394,-1.9709401,5.2353673,4.2672954,9.3899145,8.505409,-4.221988,-5.5634384,-1.2078848,-6.946382,1.6022147,-8.108817,-3.8920941,0.23189525,4.5428596,1.4056739,3.8463373,7.7862597,-0.111117624,3.5824718,7.324399,-3.9218712,-3.7652438,-4.32773,-1.6414658,5.5401454,-1.8247912,8.633814,4.957341
2019-10,-1.0061381,-1.2154415,0.71404594,-4.304765,-1.1682557,-1.1669794,-1.7874906,-0.4297273,-2.362729,-0.7105868,1.4315122,0.94818586,-3.8703535,-6.1801243,-0.521945,-6.104283,-1.3691888,-4.9539046,-4.3730206,-3.3843262,-1.9375032,3.910392,0.46758637,1.6441879,0.59071714,-1.3973238,-0.013692902,-3.6135037,-2.901167,-4.842897,-1.6501856,-1.626559,-0.075119585,-0.037565112,-0.46398076
2019-11,-22.247854,-23.452627,-25.411165,-32.821644,-22.00462,-25.887236,-26.099268,-23.035305,-21.714537,-21.128819,-23.524124,-22.486832,-27.783865,-37.012234,-24.948208,-35.158085,-23.249426,-37.133244,-23.556465,-25.977875,-21.575756,-24.72102,-21.939663,-22.227842,-26.342672,-23.184057,-21.248234,-25.76673,-27.818398,-26.168385,-23.915405,-22.140398,-26.190723,-22.41769,-22.899117
2019-12,-24.43022,-26.158543,-24.770819,-28.042942,-25.661543,-30.133362,-30.11755,-25.989895,-22.08598,-23.528784,-20.92302,-23.889978,-26.549377,-33.15284,-26.001009,-31.175882,-25.557806,-28.32602,-30.161247,-27.208982,-25.841265,-25.860243,-24.819508,-18.046469,-30.333517,-24.349445,-19.92341,-33.275787,-33.929806,-30.859095,-26.25618,-20.160982,-31.481886,-20.543482,-24.708504
2020-01,-27.30208,-25.250233,-21.77594,-30.096247,-25.668877,-23.879995,-24.111095,-22.837881,-25.965235,-24.747269,-21.765566,-23.724113,-25.224377,-27.966877,-23.510002,-28.13757,-25.920166,-29.01533,-25.03005,-25.55872,-27.4016,-22.758501,-22.680195,-21.44148,-21.143885,-25.39722,-22.130505,-25.089128,-24.465696,-24.597204,-23.276606,-23.372644,-22.107235,-22.621069,-22.85689
2020-02,-17.776915,-15.451213,-13.00859,-16.832518,-16.89642,-18.080267,-17.038914,-14.704377,-15.003226,-15.804354,-14.481694,-16.901669,-17.737179,-20.260687,-14.523958,-18.570538,-17.091507,-15.619756,-18.22578,-15.444267,-16.141838,-15.801998,-13.4562645,-13.419977,-14.131608,-15.726688,-13.046726,-17.886042,-17.075777,-17.327324,-15.673937,-13.884431,-15.274468,-14.18851,-15.005116
2020-03,-1.3199157,-4.375691,-4.513599,-10.522799,-2.4522312,-8.237163,-8.327867,-5.768729,-2.9317498,-2.37915,-0.9133377,-4.2062716,-5.0082164,-9.650735,-5.6561794,-8.566512,-3.7573442,-6.8378377,-9.208588,-10.580419,-1.8350637,-6.882356,-1.9998485,-1.5961424,-10.027823,-5.1448927,-1.5399759,-11.594803,-11.541102,-8.690169,-5.579339,-3.2342105,-10.493952,-0.95363265,-4.2205796
2020-04,5.348066,6.903834,4.8328986,3.1132135,5.687154,4.8625565,5.6050725,6.0498548,2.8152118,4.266752,4.551398,3.5477362,4.1710215,2.8601432,5.058895,4.621298,4.301418,4.8492527,5.5850687,2.4651716,6.445507,3.951569,6.337639,2.4007444,4.7971344,2.6546018,4.7895656,4.783567,4.9956484,5.3620973,6.733223,3.271605,4.8725386,4.3140845,4.980781
2020-05,-3.5711796,-1.0487621,-6.6457915,6.3404646,-4.342912,3.1859004,1.8468065,-1.9199682,-2.3547645,-1.2488112,-6.99369,-8.014085,-1.1241796,1.3171142,-5.224318,1.2430673,-0.6369211,3.6137326,1.8078139,2.185705,-3.0801132,-6.865059,-2.938511,-8.117561,5.798966,0.309448,-5.0052037,3.371812,3.1305294,1.0100073,-0.53780454,-3.6137795,4.753297,-6.6379294,-6.3524837
2020-06,21.615679,19.5669,22.355669,17.549065,23.082054,16.984818,16.918364,20.701214,20.30413,20.53305,20.685347,18.029255,20.474194,15.505242,20.707537,20.515919,19.796083,19.109114,18.683165,15.22455,21.92956,13.676843,21.895245,18.474514,14.043922,18.06544,21.659807,16.940802,16.259377,19.538101,19.994076,20.965883,15.20188,21.301168,22.605865
2020-07,11.032177,12.588067,16.194338,23.597538,11.908504,12.383483,12.573826,14.604772,10.090192,11.251421,9.419066,11.59583,18.472883,15.942877,16.537224,20.057816,11.894563,23.509012,12.317913,10.372529,12.544117,14.54977,13.602695,9.736341,13.440289,11.894677,8.63157,12.895428,12.467198,14.707206,13.1578455,9.291601,14.174962,8.242987,14.04082
2020-08,17.585905,16.00602,14.799929,4.990845,17.717793,14.90136,14.912285,13.278433,17.460705,17.688103,17.872278,17.666431,9.9059515,7.917381,12.612248,8.881579,16.686811,7.8015475,12.526506,15.342652,17.472694,15.355805,16.761992,17.344007,17.122812,16.601418,17.212866,12.4094515,11.920281,10.693041,14.450157,16.96494,15.593807,17.468172,16.843325
2020-09,6.6370378,9.456541,8.240647,4.5548277,6.5329533,9.7859335,8.756672,8.170695,6.3094964,8.134709,3.7498817,6.0228815,7.5975747,8.50882,7.4180646,6.6807766,8.330628,6.287849,8.8203125,6.073851,8.190432,10.468609,8.185193,1.9018013,9.828251,7.1479497,3.3379939,8.710457,8.441701,7.509036,9.349824,4.2790494,9.838064,2.6755621,6.808718
2020-10,-0.7445658,-4.2557197,-5.183849,-11.590924,-0.80488586,-9.102638,-7.747692,-8.002181,-1.8870374,-0.41776276,-0.32233047,0.33565116,-11.015657,-13.4760685,-7.653785,-14.050744,-2.6269674,-11.771366,-10.978921,-9.651267,-0.41231853,-5.8207135,-2.0181005,-1.482388,-8.966794,-3.5596712,-1.9821315,-12.591847,-12.699227,-11.911492,-6.840979,-3.2006004,-9.459323,-2.1117406,-1.9440271
2020-11,-8.241219,-8.601299,-13.180745,-24.72422,-8.256409,-10.83977,-10.747391,-15.692301,-9.658565,-8.215791,-5.955404,-8.0058975,-20.009418,-23.302689,-14.409134,-18.815727,-9.405974,-20.140457,-15.184478,-13.827052,-7.393577,-7.701573,-9.841076,-5.729704,-10.850446,-9.8259735,-8.720471,-12.070507,-12.434706,-18.28177,-13.790627,-9.984333,-10.23768,-6.654004,-10.406368
2020-12,-22.11172,-22.029299,-21.309277,-38.407753,-22.277328,-25.619867,-24.351833,-23.07005,-22.513893,-18.682045,-24.035547,-18.841793,-29.076498,-32.131596,-23.141785,-31.127838,-19.458605,-35.84927,-26.993916,-24.428942,-21.820513,-21.540798,-20.630941,-24.221113,-25.012123,-19.41074,-25.576368,-28.424746,-28.387188,-27.673788,-24.002605,-22.839396,-25.39766,-27.064337,-20.274866
2021-01,-26.439026,-34.543484,-34.34103,-33.386234,-27.466564,-38.323315,-37.82545,-35.296425,-28.387028,-29.402687,-20.542994,-26.419788,-33.35078,-41.918686,-35.23471,-37.808754,-33.710693,-34.74112,-36.75915,-35.871666,-31.661585,-35.748684,-30.664713,-27.00081,-37.435467,-31.757786,-23.364908,-34.639915,-36.82698,-36.99024,-34.814735,-26.394407,-37.39838,-23.269878,-31.003494
2021-02,-24.930418,-25.07065,-31.727016,-33.68604,-27.719414,-26.930601,-26.610899,-28.841125,-20.776306,-22.829323,-25.032766,-29.16818,-30.716534,-38.450584,-31.067125,-31.833763,-24.121244,-32.19048,-29.7162,-18.726095,-24.746267,-32.195297,-26.4347,-22.631723,-23.687054,-20.17041,-21.952566,-31.324575,-31.27645,-30.85908,-27.155146,-20.036415,-27.76935,-23.770658,-30.20003
2021-03,-16.660889,-14.884093,-12.733209,-26.081432,-14.178362,-16.495514,-15.957745,-14.257413,-14.88777,-16.5492,-12.741046,-14.068058,-17.365213,-26.421131,-14.499166,-23.526201,-17.23188,-23.260035,-17.41743,-15.476302,-16.422009,-16.082848,-13.01303,-11.274131,-13.73098,-15.625083,-11.345104,-20.671766,-20.107777,-19.15524,-14.3332615,-12.126194,-15.275763,-12.826335,-12.544487
2021-04,-9.214268,-8.822338,-7.586245,-7.2929387,-9.119347,-6.1766014,-7.544849,-7.5995274,-8.666599,-8.028688,-7.8313026,-8.30262,-4.874628,-8.81132,-7.3367996,-6.629407,-8.400342,-6.1080985,-6.9325066,-10.31991,-9.412029,-6.0079856,-8.196261,-8.472032,-8.668496,-8.187313,-8.151904,-7.8224406,-8.407501,-6.9436345,-7.5446677,-9.024881,-8.131769,-8.250345,-9.051431
2021-05,4.903066,1.0668551,2.9717147,4.6096926,5.152197,-0.97677994,-1.1555027,-0.48631936,4.249738,4.444615,5.4045434,3.2535203,0.7405266,-4.112687,1.7071362,-2.370655,2.5218506,1.7991282,-3.5357442,-0.37500075,4.6412826,0.7150534,4.1342154,4.6477833,1.0253692,3.1387296,6.1708226,-5.0556297,-5.3229594,-4.1460004,-0.56916064,4.794566,-0.4828518,5.108184,3.7395885
2021-06,5.3297014,6.2578983,2.8455107,12.853632,5.1344824,8.988964,8.069554,4.2447095,6.0947146,6.688051,5.8660636,2.752572,11.770434,13.835732,3.793517,14.924817,7.1560683,13.807674,8.378281,7.4376144,5.056036,2.4262955,5.631779,4.068162,11.52345,7.7432575,6.117917,9.85064,9.225283,9.869199,6.214315,6.2189064,10.659939,5.682964,3.7925224
2021-07,23.985168,23.88104,21.446936,19.29177,23.126074,25.325266,24.540749,20.909992,22.811388,24.248777,21.78745,20.078903,19.579733,18.899673,19.327848,19.810287,24.200354,20.20093,24.070274,21.391935,24.223778,15.235304,23.079735,20.084293,25.039476,23.806616,22.666294,23.689995,23.282482,21.361284,22.927704,22.254986,25.110003,22.148804,22.162
2021-08,19.179949,17.862495,22.050394,19.656359,21.422657,16.983915,16.643194,20.47664,17.246159,18.031807,19.995338,21.047958,20.536346,15.916262,20.74518,20.536259,17.983507,20.498484,17.542341,15.454786,18.895258,18.895195,21.181383,19.381535,15.428451,17.042604,18.739414,16.117756,15.886819,18.477335,18.099596,17.846949,15.493792,19.15671,22.60112
2021-09,9.18027,7.6679044,8.727735,1.9927642,8.871974,3.113308,3.8107903,5.8849254,7.800244,9.294495,10.225013,10.932687,4.175357,3.5708828,6.7988253,2.3848748,8.502576,3.1617115,1.0006078,2.4327679,9.691933,9.055518,9.0264845,9.81918,3.705159,8.421661,8.316777,-1.8102747,-1.4596559,0.9701582,5.7201805,7.1456947,1.4204273,9.039656,8.811789
2021-10,-8.076871,-8.577574,-11.437629,-20.032284,-7.246504,-10.401948,-10.214176,-11.041128,-10.5893,-8.035693,-7.262178,-8.400425,-14.849679,-16.926313,-13.0612135,-18.039507,-8.4052,-19.354557,-13.594434,-12.260706,-7.304101,-14.576431,-7.4586825,-7.0756345,-8.227519,-9.128528,-8.376298,-16.39026,-16.071188,-15.024596,-10.041998,-10.04745,-10.8149605,-7.5910845,-9.801705
2021-11,-9.736435,-8.01399,-9.452834,-14.823815,-8.36878,-9.789501,-10.243654,-9.357781,-9.855175,-7.3817472,-5.9930916,-6.32328,-12.491859,-13.692527,-11.276999,-13.772152,-8.774389,-12.228107,-12.263912,-10.71299,-7.624775,-7.9789114,-7.391715,-5.6535873,-10.444227,-7.336938,-8.581852,-13.030387,-13.29927,-13.243405,-9.28785,-9.596308,-10.389639,-7.959727,-8.624811
2021-12,-32.43511,-32.008797,-33.24289,-43.367947,-32.74655,-33.433674,-34.191586,-35.64164,-30.916103,-30.795158,-30.86302,-35.352787,-40.012035,-45.65488,-35.686462,-46.393738,-32.01694,-42.440365,-41.06869,-32.2914,-33.08568,-42.06238,-32.08823,-29.685865,-33.62363,-30.668608,-29.672665,-44.335308,-43.40081,-43.44177,-34.66874,-29.87358,-36.493515,-30.416576,-33.336864
2022-01,-29.156328,-28.536386,-23.699171,-30.963152,-27.269337,-26.70799,-27.817566,-25.46942,-29.132029,-28.497936,-25.13318,-23.826534,-26.829748,-33.25423,-25.792122,-28.335426,-29.20976,-28.743134,-26.02561,-29.519876,-29.692902,-24.388481,-25.03081,-23.994804,-28.614862,-28.769999,-26.677525,-26.430578,-27.013521,-27.414171,-26.716925,-27.952642,-27.199759,-27.022366,-23.31124
2022-02,-30.517181,-27.519106,-28.076094,-27.11625,-29.334661,-30.886423,-29.220839,-27.877687,-26.707651,-28.628637,-27.89596,-29.884382,-28.22065,-28.804766,-26.76362,-29.129196,-28.965263,-29.73341,-29.897242,-23.793932,-29.37942,-27.377375,-27.544949,-25.234392,-26.166252,-26.190145,-24.96354,-31.501413,-30.49233,-29.429567,-27.60814,-24.768906,-29.995354,-27.016254,-28.353022
2022-03,-20.428278,-19.831821,-22.780195,-23.817165,-22.812319,-18.71382,-18.776674,-21.934404,-19.398506,-19.296782,-21.760803,-23.270273,-21.661182,-22.308136,-23.312147,-21.734562,-18.689352,-22.271662,-20.16035,-18.46123,-21.128983,-21.869493,-21.69506,-20.007479,-17.060335,-18.74414,-21.606194,-22.093378,-21.432104,-21.317251,-20.354807,-19.959217,-18.806446,-22.308285,-23.692741
2022-04,2.2337854,1.9833366,-0.4553288,-10.77342,2.1250005,1.8706881,0.851754,-0.4443294,-0.7282108,2.006226,3.738074,0.41570297,-1.8778734,-6.696148,-2.0622215,-4.96457,2.3555708,-7.1063104,-0.21779141,-1.4988807,2.0022643,-4.6243386,2.9549172,0.45595866,2.2043183,1.1264739,2.8080244,1.1080271,0.39730036,-1.5020826,1.4296019,-1.6066887,1.0514096,3.354403,0.5715618
2022-05,15.387328,14.931724,13.756414,6.2005644,15.468341,15.174861,15.873629,12.799595,12.957285,15.144637,14.68427,10.705378,10.831523,12.624066,11.560152,11.568272,15.733715,9.502607,15.915671,12.114838,16.519073,7.3790026,14.05978,9.924886,16.83828,14.259418,13.932057,16.915848,16.611877,13.779453,14.885357,12.016795,17.43153,14.370944,14.439561
2022-06,22.684965,22.604408,22.007322,17.6662,22.480907,20.63098,22.705936,21.884594,20.820349,22.683355,20.606615,17.316347,20.078093,21.189934,21.130695,20.507875,23.32876,18.792456,23.155441,18.691156,22.704815,14.339471,22.579119,17.814241,23.06707,21.614838,21.240664,23.948685,23.57848,21.871937,22.96662,20.368706,24.237888,21.396416,21.787706
2022-07,12.202609,12.96453,15.105661,21.063633,14.16397,17.050987,15.5616455,14.260616,11.041075,12.488223,12.588841,12.259962,11.442117,16.561556,12.023205,13.629042,13.580764,16.77751,16.34486,10.289732,12.918711,11.623168,15.127958,12.746933,16.898859,11.437687,12.437176,17.499275,16.941042,15.364242,14.549621,11.693552,16.956713,12.3040085,14.8011055
2022-08,17.180136,14.70643,17.783249,11.663257,18.539188,11.314846,11.8143215,14.4646435,15.79085,15.543617,19.294462,18.656992,13.014574,12.170333,15.667188,11.415779,14.616928,10.903337,11.003475,8.9451475,16.60067,16.485846,17.47967,18.008312,10.376917,13.8033,18.720705,10.258396,9.76844,11.198071,13.934473,17.277996,10.391346,18.990849,18.38517
2022-09,8.74788,7.112393,4.699246,4.3263283,9.3912735,5.9371567,5.643192,5.4836454,6.922668,7.80791,9.849921,9.975055,3.5819306,3.600942,4.534231,4.9391136,6.8742557,4.9168134,5.7645025,3.3416193,8.581418,7.2984853,7.699958,7.9993973,7.0418673,6.233456,8.353319,6.979235,7.1342926,4.6201935,5.929609,6.8699403,6.2303104,8.923531,7.155153
2022-10,-6.6977973,-4.9471164,-8.574955,-9.237125,-6.4810543,-2.4786747,-3.9865437,-6.521036,-7.496209,-5.591563,-4.9318237,-7.761553,-6.907759,-6.9060254,-8.990819,-5.57359,-6.038728,-6.6856585,-3.643634,-9.14488,-6.590015,-11.676491,-4.937141,-6.096492,-3.3738947,-6.2165956,-5.7733603,-3.0555584,-3.370672,-4.4311357,-4.588872,-7.4879813,-2.787332,-4.5664864,-8.163461
2022-11,-8.651195,-8.935487,-8.122695,-28.140139,-9.498922,-8.495177,-9.497642,-8.038518,-11.6338,-8.446396,-8.592826,-6.5242114,-11.32369,-31.370079,-9.25325,-20.410065,-9.075653,-22.116007,-11.017878,-11.82416,-8.29061,-6.681199,-7.0447183,-9.222699,-7.7114043,-9.365876,-11.052032,-15.1520195,-15.132353,-11.77214,-8.68266,-10.953648,-9.698501,-11.426497,-8.474202
2022-12,-37.32639,-36.65743,-39.571815,-37.24405,-38.266582,-35.850742,-36.39828,-37.66858,-34.721172,-34.998375,-35.74519,-40.692368,-36.20978,-36.387005,-39.71862,-38.566917,-35.885906,-37.011105,-37.881863,-31.727896,-37.15992,-44.953217,-36.666916,-34.734924,-30.7979,-32.74498,-33.21963,-37.708645,-37.736324,-38.709934,-36.622066,-33.3002,-33.45035,-35.316757,-39.42266
2023-01,-23.596764,-27.072206,-25.568918,-37.99474,-23.666348,-26.68154,-27.771019,-27.171743,-22.059383,-23.016764,-23.10998,-22.803867,-27.649141,-46.20591,-27.398031,-32.919697,-25.885696,-34.43243,-26.385305,-29.820679,-25.10683,-28.005228,-23.51855,-24.628262,-29.042048,-23.924137,-21.86862,-26.898535,-28.180357,-26.646437,-27.537746,-21.199528,-26.354927,-23.732311,-23.368593
2023-02,-15.707226,-20.275259,-18.657162,-22.288738,-14.284401,-21.389008,-22.92755,-20.430565,-17.030989,-16.69444,-14.499934,-17.36766,-22.20625,-26.19109,-20.2519,-24.390339,-19.720545,-21.675762,-21.980131,-22.896,-17.41713,-22.853966,-15.386575,-16.83331,-22.92063,-18.851269,-15.327888,-21.023447,-21.43044,-22.77814,-20.192558,-15.61222,-23.58579,-15.217688,-16.119555
2023-03,-12.222093,-13.21319,-14.910822,-21.400602,-12.285913,-11.812485,-13.148329,-12.536404,-13.819751,-13.610912,-9.467337,-11.24329,-14.328436,-17.822334,-14.453857,-14.253516,-13.989488,-15.725517,-11.745133,-14.788927,-12.151879,-13.925289,-12.143457,-10.667395,-13.361025,-14.923557,-12.490477,-13.218002,-13.628843,-13.075489,-11.766561,-13.906339,-14.202442,-11.092089,-13.710946
2023-04,-13.216766,-14.200977,-12.617798,-4.503316,-12.747993,-14.727844,-14.521381,-13.6459,-11.614468,-13.518986,-7.6302514,-8.91487,-11.914788,-18.011003,-13.228057,-11.148111,-14.248412,-5.240092,-16.089224,-12.751552,-14.07609,-10.633109,-13.131577,-5.869979,-15.053388,-13.452939,-8.877436,-17.82097,-18.256517,-16.331985,-14.2737665,-9.619622,-15.95086,-8.296471,-11.13559
2023-05,2.9091692,2.7630904,1.5102206,-1.7427608,3.279063,2.6485252,2.0819545,3.0606127,4.5112042,4.129682,2.1587627,-0.015025174,1.0637728,-2.671957,1.972445,-0.9199665,3.5714276,0.22386287,1.1913207,3.5788383,3.1905735,0.61215085,4.3653264,2.9661562,2.93455,5.203967,4.3723087,-2.3621025,-2.426625,1.0096717,3.0970914,4.549211,1.5382471,2.9126334,1.8111974
2023-06,8.965589,7.3800116,7.0375276,3.4449968,7.837353,6.7974944,6.8694167,6.664481,9.214096,9.229978,7.977183,5.437019,6.9917364,3.439937,5.740021,4.4564605,8.2602215,3.2626896,6.1341596,8.753954,8.279104,3.909674,7.175742,6.9921904,9.407401,9.66723,8.76995,4.371656,4.619473,5.563252,7.0544734,9.358864,7.7214437,8.361344,6.6953106
2023-07,24.719995,22.082949,22.643703,13.492113,23.460083,19.675169,19.440659,19.40501,22.5481,23.384457,24.166254,20.819857,17.383669,13.755103,20.81492,15.151222,22.287832,15.147079,18.442366,20.359224,24.440685,15.022741,23.189127,20.962086,20.589857,22.11103,23.944283,17.628082,17.207603,17.844944,20.039078,22.415108,19.202,24.730478,23.103683
2023-08,13.278064,15.595912,20.997492,16.376226,17.370415,15.041871,14.196956,19.691734,11.066469,11.400047,17.124586,16.950186,19.82341,17.179153,19.837656,18.826866,12.109389,17.576015,18.283142,7.9783325,15.422296,19.014727,18.431257,17.460032,11.88688,9.654617,15.4111,16.948109,16.871017,20.849504,17.84337,12.831719,13.327202,16.432468,19.209417
2023-09,11.410217,11.24994,8.214805,2.9029076,10.64968,15.177648,11.818097,9.850269,9.831882,11.319079,8.951977,10.040993,9.881528,7.580502,8.678632,8.564151,10.857871,6.7544956,11.591798,8.137213,12.008977,8.013082,10.846334,7.9770308,11.7865715,9.992193,8.922185,10.955067,11.038306,10.332511,10.612166,8.991583,12.220258,8.569766,9.185425
2023-10,-0.33968416,1.3638489,-0.2851626,-5.3924193,-0.06920417,0.9197057,1.094266,0.2037294,-0.022661168,-0.016677858,2.5796382,0.6800079,-3.0784698,-4.773893,-0.8015297,-3.910051,-0.112037756,-4.151792,0.23379336,-0.16636668,0.8163337,1.436305,1.28606,3.2621748,-0.53748626,0.022989681,2.7426562,-0.8593648,-1.1645403,-1.4745207,1.3425444,1.5080197,0.2813882,2.650873,-0.36689803
2023-11,-13.64423,-15.59907,-19.941397,-23.769262,-16.047964,-16.663462,-16.565357,-21.080421,-13.003998,-12.395584,-14.911918,-17.071066,-23.023434,-25.789103,-23.108263,-25.28009,-13.855876,-24.778753,-21.611694,-14.343165,-14.521648,-23.907999,-15.661,-11.237804,-11.130367,-11.327625,-12.4886465,-22.66234,-21.998997,-24.195927,-18.287579,-12.592709,-14.761884,-15.01483,-18.65087
2023-12,-34.091312,-32.061295,-30.01512,-38.24938,-32.821644,-31.390228,-31.733835,-30.899841,-34.109493,-31.657326,-30.737688,-30.374546,-35.043255,-40.40969,-34.46686,-36.24665,-31.902422,-35.099022,-33.133873,-31.809422,-33.994385,-37.013794,-30.72627,-30.873295,-28.128252,-30.424255,-31.574717,-32.399006,-32.60848,-33.539185,-31.87924,-32.899208,-30.266687,-31.979177,-29.482489
2024-01,-20.970564,-21.776018,-19.712875,-30.254536,-19.821135,-29.214357,-29.030941,-21.63526,-17.747887,-18.229872,-19.42925,-22.135876,-24.390707,-35.5823,-21.46434,-30.908703,-20.032572,-29.0371,-30.77895,-22.238096,-20.592505,-25.056986,-17.916819,-19.410477,-30.434195,-17.418758,-17.834013,-34.956974,-35.29523,-30.216698,-22.833513,-17.301119,-32.447243,-19.226944,-18.270056
2024-02,-20.998304,-22.001705,-20.15231,-28.977247,-19.16429,-25.609413,-24.81626,-19.427431,-18.428637,-20.221636,-19.881777,-22.24474,-21.953861,-37.661484,-20.83089,-25.105095,-22.275808,-26.997053,-24.188738,-22.755604,-21.385334,-24.321917,-17.04018,-17.748638,-27.55453,-19.195019,-16.646008,-28.369669,-27.85436,-23.604578,-20.886318,-16.098682,-27.684862,-19.024975,-18.616062
2024-03,-10.119084,-12.304028,-9.826539,-18.030714,-9.0994,-16.281183,-16.243484,-13.638573,-9.353385,-9.463598,-7.0222297,-7.2442684,-12.361612,-15.56986,-11.415849,-15.21265,-10.83786,-16.078001,-14.82959,-14.146941,-10.6796255,-10.231618,-10.06014,-6.415523,-16.81896,-8.464223,-7.134954,-16.655273,-17.068989,-14.276549,-12.8382635,-9.36221,-19.188961,-6.9313827,-8.025804
2024-04,7.3691254,6.3888173,5.3667645,-1.2801013,7.082051,2.0909894,2.2898934,5.0954213,6.048586,7.7782373,5.507135,5.0422935,-2.2564292,-3.1773705,3.6331186,-4.2253933,7.742636,-3.36414,-0.54484123,2.7823696,6.871876,3.2995124,6.792678,3.8298073,0.09066739,6.832895,7.5917125,-2.0119221,-1.5831611,-1.6831218,4.9348207,5.924155,-0.015524077,5.878797,6.663389
2024-05,16.341932,13.198034,13.49959,9.261006,16.681301,6.4554887,8.394396,12.936477,14.425694,15.676369,13.372429,9.959286,11.935417,6.9199266,13.005407,10.206728,14.55682,9.979136,8.97381,8.344422,16.293816,6.258943,14.231075,8.71946,5.1878734,13.459341,14.892584,6.0045967,5.6565056,10.22209,12.446919,14.225725,5.204574,13.842303,13.960636
2024-06,22.892714,19.86208,19.063704,5.5672164,22.407423,16.569105,17.832735,16.249052,21.630423,22.168951,22.311577,18.25787,12.990275,5.7174625,16.200232,9.499152,21.40793,5.7911406,15.337736,19.596817,22.575287,9.917559,20.423988,18.111866,20.815073,21.545116,21.974163,14.987911,14.43284,13.293829,17.795124,21.047081,18.842201,22.434624,20.872904
2024-07,22.609621,22.579287,21.7047,17.616598,22.860086,22.733816,22.136072,20.866034,20.52417,21.881433,23.451761,21.540962,18.857565,23.316614,20.055601,19.635128,22.402494,19.219105,21.698597,19.135197,23.074665,18.091717,22.468653,20.125145,22.64227,21.212494,22.3165,21.153522,20.697433,19.301891,22.17111,20.579792,22.617542,23.065308,22.489267
2024-08,18.625921,19.09689,14.202513,9.7289505,17.76034,20.805407,19.181671,15.551175,17.135588,18.379831,16.504591,16.16478,14.322239,16.042088,13.072109,17.409863,18.790842,14.429533,18.612772,16.92788,19.986774,13.692549,18.120981,15.451305,19.148176,17.162586,16.355772,19.290789,18.795403,17.546658,17.82413,16.272924,18.501577,16.246784,15.907416
2024-09,3.294263,-1.4751973,2.2543523,2.572301,3.313095,-10.194607,-8.270041,-0.64149046,4.5589643,2.4233978,3.7857463,3.4481282,1.9578409,-8.007598,1.1088256,1.5363656,-1.0544001,5.4193597,-6.567217,-2.8825126,2.1640766,1.760723,2.746334,3.5632322,-6.671382,0.032445315,4.5790186,-6.878672,-7.0955796,-2.8481445,-2.2601151,5.1651826,-9.402829,3.7531295,2.989681
2024-10,-10.479735,-12.565914,-10.777991,-17.511314,-9.336721,-16.365236,-15.233225,-13.331307,-9.534895,-11.110823,-5.8365493,-7.583244,-12.163628,-16.813217,-12.821789,-17.38628,-12.531409,-16.28135,-15.925249,-13.505439,-12.143494,-12.990693,-10.762964,-4.953973,-14.339071,-11.77059,-5.729352,-17.965532,-17.882782,-16.028347,-12.883195,-6.393141,-15.262191,-5.429543,-9.44571
2024-11,-14.473086,-17.937843,-18.22725,-28.573044,-14.168737,-21.812515,-20.966497,-20.13279,-16.795397,-15.300227,-15.595929,-16.163912,-23.173073,-27.665583,-20.867807,-25.533379,-17.232779,-26.921799,-22.321585,-21.395565,-14.948713,-22.678122,-14.845759,-15.432328,-20.298906,-16.603416,-14.512356,-26.474417,-24.977976,-24.414717,-19.289677,-16.264837,-22.220636,-15.9419155,-16.637308
2024-12,-20.326464,-21.90048,-19.239244,-28.438786,-19.341484,-18.18641,-20.733246,-16.762999,-20.487188,-20.112513,-15.460763,-15.260535,-22.670757,-25.439865,-17.242329,-21.659834,-21.531487,-23.32237,-16.173182,-21.052444,-21.007404,-18.402262,-19.206207,-15.015792,-17.35228,-20.45484,-16.90797,-20.578663,-20.300974,-19.1555,-18.546114,-17.564182,-22.107155,-16.298096,-19.555662
